ОКДП;ОКПД2
112692;01.13.39.120
112693;01.13.39.120
112694;01.13.39.120
112640;01.13.39.130
112620;01.13.39.140
112520;01.13.39.190
112521;01.13.39.190
112540;01.13.39.190
112250;01.13.41.110
112300;01.13.41.120
112320;01.13.41.130
112420;01.13.42.000
112030;01.13.43
112410;01.13.43.110
112411;01.13.43.110
112412;01.13.43.110
112413;01.13.43.120
112414;01.13.44.000
112415;01.13.44.000
112416;01.13.44.000
112417;01.13.44.000
112419;01.13.44.000
112430;01.13.44.000
112240;01.13.49.110
112280;01.13.49.120
112290;01.13.49.130
112260;01.13.49.190
112270;01.13.49.190
112310;01.13.49.190
112330;01.13.49.190
112010;01.13.5
112110;01.13.51
112111;01.13.51.110
112112;01.13.51.120
112120;01.13.52
112121;01.13.52.000
112080;01.13.60
112900;01.13.60
112909;01.13.60.120
112901;01.13.60.130
112902;01.13.60.140
112903;01.13.60.150
112904;01.13.60.160
112905;01.13.60.170
112906;01.13.60.190
112907;01.13.60.220
112910;01.13.60.240
112920;01.13.60.260
112921;01.13.60.260
112922;01.13.60.260
114020;01.13.7
114510;01.13.71
114511;01.13.71.000
114520;01.13.72
114532;01.13.72
114530;01.13.72.140
114521;01.13.72.150
114531;01.13.72.150
112070;01.13.80.000
112940;01.13.80.000
112941;01.13.80.000
112942;01.13.80.000
112950;01.13.80.000
112951;01.13.80.000
112952;01.13.80.000
112953;01.13.80.000
114600;01.14.10
114610;01.14.10.000
119020;01.15.10
119200;01.15.10
1620010;01.15.10
1620100;01.15.10
1620101;01.15.10.110
1620102;01.15.10.120
1620104;01.15.10.120
1620103;01.15.10.130
119210;01.15.10.140
1620110;01.15.10.140
1620111;01.15.10.140
115000;01.16.1
115010;01.16.11
115111;01.16.11.110
115112;01.16.11.120
115020;01.16.12
115150;01.16.12.110
115151;01.16.12.110
115152;01.16.12.110
115140;01.16.12.120
115141;01.16.12.120
115142;01.16.12.120
115143;01.16.12.120
115160;01.16.12.130
115161;01.16.12.130
115162;01.16.12.130
115120;01.16.19.110
115121;01.16.19.111
115123;01.16.19.112
115124;01.16.19.119
115130;01.16.19.120
115131;01.16.19.120
115133;01.16.19.120
115134;01.16.19.120
115170;01.16.19.190
115171;01.16.19.190
115172;01.16.19.190
115200;01.16.19.190
117000;01.19.10
117010;01.19.10
117020;01.19.10
117100;01.19.10.110
117101;01.19.10.110
117102;01.19.10.110
117103;01.19.10.110
117104;01.19.10.110
117105;01.19.10.110
117106;01.19.10.110
117107;01.19.10.110
117109;01.19.10.110
117130;01.19.10.110
117140;01.19.10.120
117141;01.19.10.120
117142;01.19.10.120
117143;01.19.10.120
117150;01.19.10.130
117151;01.19.10.130
117152;01.19.10.130
117153;01.19.10.130
117154;01.19.10.130
117159;01.19.10.130
117210;01.19.10.190
117211;01.19.10.190
117212;01.19.10.190
117213;01.19.10.190
117214;01.19.10.190
117215;01.19.10.190
117216;01.19.10.190
117219;01.19.10.190
117220;01.19.10.190
117223;01.19.10.190
117310;01.19.10.190
117320;01.19.10.190
118000;01.19.2
118010;01.19.2
118110;01.19.2
118119;01.19.2
118120;01.19.2
118129;01.19.2
118111;01.19.21
118121;01.19.21
118200;01.19.22
118201;01.19.22.110
118202;01.19.22.120
118203;01.19.22.130
117030;01.19.3
117422;01.19.31.110
117420;01.19.31.120
117421;01.19.31.120
117423;01.19.31.120
117424;01.19.31.120
117425;01.19.31.120
117426;01.19.31.120
117410;01.19.31.140
117411;01.19.31.140
117412;01.19.31.140
117413;01.19.31.140
117414;01.19.31.140
117415;01.19.31.140
117416;01.19.31.140
117419;01.19.31.140
117314;01.19.31.150
117324;01.19.31.160
117614;01.19.31.164
117624;01.19.31.169
117429;01.19.31.190
113440;01.21.1
113441;01.21.11.000
113444;01.21.12.110
113449;01.21.12.110
113442;01.21.12.120
113443;01.21.12.120
113420;01.22.1
113432;01.22.12.000
113421;01.22.14.000
113429;01.22.19.000
113431;01.22.19.000
113433;01.22.19.000
113434;01.22.19.000
113435;01.22.19.000
113436;01.22.19.000
113439;01.22.19.000
113410;01.23.1
113414;01.23.11.000
113411;01.23.12.000
113412;01.23.13.000
113413;01.23.14.000
113430;01.23.19
113419;01.23.19.000
113110;01.24.10.000
113120;01.24.21.000
113130;01.24.22.000
113240;01.24.23.000
113220;01.24.24.000
113250;01.24.25.000
113210;01.24.27.000
113140;01.24.29
113150;01.24.29
113160;01.24.29
113170;01.24.29
113190;01.24.29
113290;01.24.29
113230;01.24.29.110
113260;01.24.29.120
113270;01.24.29.130
113280;01.24.29.140
113320;01.25.12.000
113310;01.25.13.000
113330;01.25.19.110
113340;01.25.19.120
113360;01.25.19.140
113380;01.25.19.170
113370;01.25.19.190
113390;01.25.19.190
113400;01.25.19.190
118020;01.25.20
118310;01.25.20
118314;01.25.20
118315;01.25.20
118316;01.25.20
118311;01.25.20.110
118312;01.25.20.120
118313;01.25.20.130
113020;01.25.3
113500;01.25.3
113503;01.25.31.000
113502;01.25.33.000
113504;01.25.34.000
113501;01.25.35.000
113505;01.25.39.000
113506;01.25.39.000
113509;01.25.39.000
113510;01.25.39.000
113480;01.25.90
113481;01.25.90
113482;01.25.90
113422;01.25.90.110
113423;01.25.90.120
113425;01.25.90.130
112590;01.26.11.000
113030;01.27.1
113630;01.27.11
113631;01.27.11.000
113610;01.27.12
113611;01.27.12.110
113612;01.27.12.110
113613;01.27.12.110
113614;01.27.12.120
113615;01.27.12.120
113616;01.27.13.000
113640;01.27.14
113641;01.27.14.000
113660;01.27.19
119220;01.27.19.110
113710;01.28.1
113742;01.28.12.000
113743;01.28.13.110
113721;01.28.14.110
113722;01.28.14.130
113723;01.28.14.140
113731;01.28.15.000
113741;01.28.16.000
113711;01.28.19.000
113713;01.28.19.000
113719;01.28.19.000
113729;01.28.19.000
113739;01.28.19.000
113749;01.28.19.000
113750;01.28.19.000
119240;01.28.20.000
119241;01.28.20.000
119242;01.28.20.000
119243;01.28.20.000
116000;01.28.30
119000;01.28.30
119010;01.28.30
119110;01.28.30.110
119111;01.28.30.110
119112;01.28.30.110
119113;01.28.30.110
119119;01.28.30.110
119120;01.28.30.110
119121;01.28.30.110
119122;01.28.30.110
119129;01.28.30.110
119130;01.28.30.110
119131;01.28.30.110
119132;01.28.30.110
119133;01.28.30.110
119134;01.28.30.110
119135;01.28.30.110
119136;01.28.30.110
119137;01.28.30.110
119138;01.28.30.110
119139;01.28.30.110
119140;01.28.30.110
119141;01.28.30.110
119142;01.28.30.110
119143;01.28.30.110
119149;01.28.30.110
119150;01.28.30.110
160030;01.28.30.110
160210;01.28.30.110
160211;01.28.30.110
160212;01.28.30.110
160213;01.28.30.110
116010;01.28.30.120
116020;01.28.30.120
116110;01.28.30.120
116120;01.28.30.120
116130;01.28.30.120
116140;01.28.30.120
116150;01.28.30.120
116160;01.28.30.120
116170;01.28.30.120
116180;01.28.30.120
116190;01.28.30.120
116210;01.28.30.120
116220;01.28.30.120
116230;01.28.30.120
116290;01.28.30.120
116300;01.28.30.120
116310;01.28.30.120
116320;01.28.30.120
116330;01.28.30.120
116340;01.28.30.120
116350;01.28.30.120
116360;01.28.30.120
116370;01.28.30.120
116380;01.28.30.120
116390;01.28.30.120
116410;01.28.30.120
116420;01.28.30.120
116430;01.28.30.120
116440;01.28.30.120
116450;01.28.30.120
116460;01.28.30.120
116470;01.28.30.120
116490;01.28.30.120
160220;01.28.30.120
160221;01.28.30.120
160222;01.28.30.120
230030;01.29.30
230230;01.29.30.110
230231;01.29.30.110
230232;01.29.30.110
230233;01.29.30.110
230234;01.29.30.110
230239;01.29.30.110
230240;01.29.30.120
230250;01.29.30.130
230210;01.29.30.190
230220;01.29.30.190
230600;01.29.30.190
118112;01.30.10.110
118113;01.30.10.110
112930;01.30.10.120
112931;01.30.10.120
112932;01.30.10.120
112933;01.30.10.120
112934;01.30.10.120
118122;01.30.10.121
118123;01.30.10.121
118320;01.30.10.130
118330;01.30.10.130
118340;01.30.10.130
118350;01.30.10.130
118360;01.30.10.130
160010;01.30.10.130
160011;01.30.10.130
118321;01.30.10.131
118331;01.30.10.131
118341;01.30.10.131
118351;01.30.10.131
118361;01.30.10.131
160110;01.30.10.131
160111;01.30.10.131
160112;01.30.10.131
160113;01.30.10.131
160114;01.30.10.131
160115;01.30.10.131
160116;01.30.10.131
160117;01.30.10.131
160119;01.30.10.131
118322;01.30.10.132
118332;01.30.10.132
118342;01.30.10.132
118352;01.30.10.132
118362;01.30.10.132
160120;01.30.10.132
160121;01.30.10.132
160122;01.30.10.132
160123;01.30.10.132
160124;01.30.10.132
160125;01.30.10.132
160126;01.30.10.132
160127;01.30.10.132
160128;01.30.10.132
160129;01.30.10.132
118343;01.30.10.133
118353;01.30.10.133
118363;01.30.10.133
118641;01.30.10.133
160012;01.30.10.133
160171;01.30.10.133
160172;01.30.10.133
160173;01.30.10.133
160174;01.30.10.133
160175;01.30.10.133
160176;01.30.10.133
160177;01.30.10.133
160178;01.30.10.133
160179;01.30.10.133
118323;01.30.10.134
118344;01.30.10.134
118354;01.30.10.134
118364;01.30.10.134
160130;01.30.10.134
160131;01.30.10.134
160132;01.30.10.134
160133;01.30.10.134
160134;01.30.10.134
160135;01.30.10.134
160136;01.30.10.134
160139;01.30.10.134
118324;01.30.10.135
118345;01.30.10.135
118355;01.30.10.135
118365;01.30.10.135
160140;01.30.10.135
160141;01.30.10.135
160142;01.30.10.135
160143;01.30.10.135
160144;01.30.10.135
160145;01.30.10.135
160149;01.30.10.135
118333;01.30.10.136
118347;01.30.10.136
118357;01.30.10.136
118367;01.30.10.136
118370;01.30.10.136
118610;01.30.10.136
160020;01.30.10.136
160181;01.30.10.136
160182;01.30.10.136
160183;01.30.10.136
160184;01.30.10.136
160185;01.30.10.136
118325;01.30.10.139
118346;01.30.10.139
118356;01.30.10.139
118366;01.30.10.139
160150;01.30.10.139
160151;01.30.10.139
160152;01.30.10.139
160153;01.30.10.139
160154;01.30.10.139
160155;01.30.10.139
160156;01.30.10.139
160157;01.30.10.139
160159;01.30.10.139
160191;01.30.10.139
160040;01.30.10.140
118326;01.30.10.149
118327;01.30.10.149
118348;01.30.10.149
118349;01.30.10.149
118358;01.30.10.149
118359;01.30.10.149
118368;01.30.10.149
118369;01.30.10.149
118630;01.30.10.149
118640;01.30.10.149
118643;01.30.10.149
160060;01.30.10.149
160230;01.30.10.149
160240;01.30.10.149
160250;01.30.10.149
160260;01.30.10.149
160270;01.30.10.149
112960;01.30.10.150
121110;01.41.10.110
121111;01.41.10.110
121120;01.41.10.110
121121;01.41.10.110
121130;01.41.10.120
122010;01.41.20
122101;01.41.20.110
122102;01.41.20.120
122103;01.41.20.130
121011;01.42.1
121190;01.42.11
121160;01.42.11.111
121191;01.42.11.112
121194;01.42.11.113
121192;01.42.11.114
121193;01.42.11.115
121170;01.42.11.121
121140;01.42.13.111
121141;01.42.13.111
121142;01.42.13.111
121143;01.42.13.111
121144;01.42.13.111
121145;01.42.13.111
121146;01.42.13.111
121147;01.42.13.111
121148;01.42.13.111
121149;01.42.13.111
121180;01.42.13.112
121181;01.42.13.112
121182;01.42.13.112
121183;01.42.13.112
121184;01.42.13.112
121185;01.42.13.112
121186;01.42.13.112
121187;01.42.13.112
121188;01.42.13.112
121189;01.42.13.112
122740;01.42.20.000
122741;01.42.20.000
121013;01.43.10
121320;01.43.10.110
121310;01.43.10.130
121330;01.43.10.190
121340;01.43.10.300
121350;01.43.10.410
122745;01.43.10.500
122746;01.43.10.500
121360;01.43.10.990
121730;01.44.10
121731;01.44.10.110
121732;01.44.10.120
121012;01.45.1
121210;01.45.11
121211;01.45.11.210
121212;01.45.11.220
121213;01.45.11.230
121214;01.45.11.240
121215;01.45.11.250
122743;01.45.11.270
121219;01.45.11.290
121220;01.45.12
122744;01.45.12.230
122104;01.45.21.000
122105;01.45.22.000
122600;01.45.30
122630;01.45.30
122640;01.45.30
122641;01.45.30
122642;01.45.30
122643;01.45.30
122644;01.45.30
122631;01.45.30.110
122632;01.45.30.120
122633;01.45.30.130
122634;01.45.30.140
122635;01.45.30.150
121400;01.46.10
122742;01.46.10.400
121022;01.47.1
121590;01.47.1
121510;01.47.11
121511;01.47.11.200
121512;01.47.11.300
121513;01.47.11.400
121540;01.47.12
121530;01.47.13
121520;01.47.14.100
121550;01.47.14.200
122020;01.47.2
122210;01.47.21.000
122211;01.47.21.000
122212;01.47.21.000
122213;01.47.21.000
122214;01.47.21.000
122215;01.47.21.000
122216;01.47.21.000
122217;01.47.21.000
122219;01.47.21.000
122230;01.47.22.110
122220;01.47.22.120
122240;01.47.22.130
122250;01.47.22.140
122260;01.47.22.150
122280;01.47.23
122282;01.47.23.111
122281;01.47.23.112
122284;01.47.23.120
122283;01.47.23.130
122285;01.47.23.140
122286;01.47.23.150
122287;01.47.23.160
122289;01.47.23.190
121029;01.49.1
121800;01.49.11.110
121801;01.49.11.111
121802;01.49.11.112
121803;01.49.11.120
121560;01.49.12.110
121890;01.49.12.190
151120;01.49.12.195
151170;01.49.12.199
151180;01.49.12.199
121710;01.49.19.100
121711;01.49.19.110
121712;01.49.19.130
121720;01.49.19.130
152660;01.49.19.140
121830;01.49.19.210
121831;01.49.19.211
121832;01.49.19.211
121834;01.49.19.212
121840;01.49.19.220
121841;01.49.19.221
121842;01.49.19.221
121843;01.49.19.222
121850;01.49.19.230
121851;01.49.19.231
121852;01.49.19.231
121854;01.49.19.232
121860;01.49.19.240
121861;01.49.19.241
121862;01.49.19.241
121863;01.49.19.242
121864;01.49.19.242
121810;01.49.19.250
121811;01.49.19.251
121812;01.49.19.251
121813;01.49.19.252
121814;01.49.19.252
121820;01.49.19.260
121821;01.49.19.261
121822;01.49.19.261
121823;01.49.19.262
121824;01.49.19.262
121870;01.49.19.290
121780;01.49.19.300
151140;01.49.19.300
121781;01.49.19.310
121782;01.49.19.320
121783;01.49.19.330
121784;01.49.19.340
121789;01.49.19.390
151020;01.49.19.420
151210;01.49.19.420
151211;01.49.19.420
151212;01.49.19.420
151213;01.49.19.420
151214;01.49.19.420
151215;01.49.19.420
151216;01.49.19.420
151217;01.49.19.420
151218;01.49.19.420
151220;01.49.19.420
151221;01.49.19.420
151222;01.49.19.420
151223;01.49.19.420
151224;01.49.19.420
151225;01.49.19.420
151226;01.49.19.420
151227;01.49.19.420
151228;01.49.19.420
151230;01.49.19.420
151231;01.49.19.420
151232;01.49.19.420
151240;01.49.19.420
151244;01.49.19.420
151249;01.49.19.420
512000;01.49.19.420
512010;01.49.19.420
512120;01.49.19.420
512121;01.49.19.420
512122;01.49.19.420
512123;01.49.19.420
512124;01.49.19.420
512125;01.49.19.420
512126;01.49.19.420
512127;01.49.19.420
512130;01.49.19.420
512131;01.49.19.420
512132;01.49.19.420
512133;01.49.19.420
512140;01.49.19.420
512141;01.49.19.420
512142;01.49.19.420
512143;01.49.19.420
512144;01.49.19.420
512145;01.49.19.420
151110;01.49.19.450
151190;01.49.19.460
121740;01.49.19.471
121741;01.49.19.471
121742;01.49.19.471
121743;01.49.19.471
121750;01.49.19.472
121751;01.49.19.472
121752;01.49.19.472
122090;01.49.2
122030;01.49.21.110
122310;01.49.21.110
122106;01.49.22.120
122109;01.49.22.190
122410;01.49.23.110
122040;01.49.23.120
122400;01.49.23.120
122360;01.49.24.130
122340;01.49.24.150
122350;01.49.24.160
122330;01.49.24.170
152650;01.49.24.190
122700;01.49.25
122701;01.49.25.110
122702;01.49.25.120
122320;01.49.26.111
122370;01.49.28.000
122380;01.49.28.000
122390;01.49.28.000
122500;01.49.28.000
122650;01.49.28.000
122660;01.49.28.000
122670;01.49.28.000
122671;01.49.28.000
122672;01.49.28.000
122673;01.49.28.000
122674;01.49.28.000
122675;01.49.28.000
122676;01.49.28.000
122679;01.49.28.000
122800;01.49.28.000
122802;01.49.28.000
122810;01.49.28.000
122812;01.49.28.000
122820;01.49.28.000
122830;01.49.28.000
122832;01.49.28.000
122840;01.49.28.000
122842;01.49.28.000
122850;01.49.28.000
122852;01.49.28.000
122890;01.49.28.000
122891;01.49.28.000
122050;01.49.31.000
122750;01.49.31.000
122760;01.49.31.000
122801;01.49.31.000
122811;01.49.31.000
122821;01.49.31.000
122823;01.49.31.000
122831;01.49.31.000
122841;01.49.31.000
122851;01.49.31.000
152010;01.49.31.000
152410;01.49.31.000
152411;01.49.31.000
152412;01.49.31.000
152413;01.49.31.000
152414;01.49.31.000
152415;01.49.31.000
152416;01.49.31.000
152417;01.49.31.000
152418;01.49.31.000
152419;01.49.31.000
152420;01.49.31.000
152421;01.49.31.000
152422;01.49.31.000
152423;01.49.31.000
152424;01.49.31.000
152425;01.49.31.000
152426;01.49.31.000
152427;01.49.31.000
152430;01.49.31.000
152431;01.49.31.000
152432;01.49.31.000
152433;01.49.31.000
152434;01.49.31.000
152435;01.49.31.000
152436;01.49.31.000
152437;01.49.31.000
152438;01.49.31.000
152439;01.49.31.000
152440;01.49.31.000
152441;01.49.31.000
152442;01.49.31.000
152443;01.49.31.000
152444;01.49.31.000
152445;01.49.31.000
152446;01.49.31.000
152447;01.49.31.000
152448;01.49.31.000
152449;01.49.31.000
152450;01.49.31.000
152451;01.49.31.000
152452;01.49.31.000
152453;01.49.31.000
152454;01.49.31.000
152455;01.49.31.000
152456;01.49.31.000
152457;01.49.31.000
152458;01.49.31.000
152459;01.49.31.000
152460;01.49.31.000
152461;01.49.31.000
152462;01.49.31.000
152463;01.49.31.000
152464;01.49.31.000
152465;01.49.31.000
152470;01.49.31.000
152471;01.49.31.000
152472;01.49.31.000
152473;01.49.31.000
152474;01.49.31.000
152475;01.49.31.000
152476;01.49.31.000
152477;01.49.31.000
152478;01.49.31.000
152479;01.49.31.000
152490;01.49.31.000
152670;01.49.31.000
152690;01.49.31.000
152700;01.49.31.000
122726;01.49.32.110
122725;01.49.32.130
122720;01.49.39.000
122723;01.49.39.000
122724;01.49.39.000
122730;01.49.39.000
152640;01.49.39.000
1511660;01.49.39.000
1511661;01.49.39.000
1511662;01.49.39.000
1511670;01.49.39.000
1511671;01.49.39.000
1511680;01.49.39.000
1511681;01.49.39.000
1511682;01.49.39.000
1511700;01.49.39.000
141030;01.61.10.110
141310;01.61.10.110
141311;01.61.10.110
141312;01.61.10.110
141313;01.61.10.110
141314;01.61.10.110
141315;01.61.10.110
141319;01.61.10.110
141320;01.61.10.110
141201;01.61.10.130
141202;01.61.10.130
141270;01.61.10.130
141271;01.61.10.130
141272;01.61.10.130
141273;01.61.10.130
141274;01.61.10.130
141276;01.61.10.130
141277;01.61.10.130
141278;01.61.10.130
141279;01.61.10.130
141280;01.61.10.130
141020;01.61.10.140
141200;01.61.10.140
141203;01.61.10.140
141210;01.61.10.140
141220;01.61.10.140
141230;01.61.10.140
141240;01.61.10.140
141250;01.61.10.140
141251;01.61.10.140
141252;01.61.10.140
141253;01.61.10.140
141254;01.61.10.140
141260;01.61.10.140
141700;01.61.10.180
141800;01.61.10.180
141900;01.61.10.180
141901;01.61.10.180
141910;01.61.10.180
141930;01.61.10.180
141940;01.61.10.180
141610;01.61.10.190
141620;01.61.10.190
141630;01.61.10.190
141640;01.61.10.190
141650;01.61.10.190
141660;01.61.10.190
141670;01.61.10.190
141680;01.61.10.190
141690;01.61.10.190
141350;01.61.10.210
141351;01.61.10.210
141352;01.61.10.210
141360;01.61.10.210
141361;01.61.10.210
141362;01.61.10.210
141370;01.61.10.210
141371;01.61.10.210
141372;01.61.10.210
141040;01.61.10.290
141050;01.61.10.290
141060;01.61.10.290
141340;01.61.10.290
141400;01.61.10.290
141401;01.61.10.290
141402;01.61.10.290
141403;01.61.10.290
141404;01.61.10.290
141405;01.61.10.290
141406;01.61.10.290
141407;01.61.10.290
141408;01.61.10.290
141409;01.61.10.290
141410;01.61.10.290
141420;01.61.10.290
141421;01.61.10.290
141422;01.61.10.290
141423;01.61.10.290
141424;01.61.10.290
141425;01.61.10.290
141426;01.61.10.290
141429;01.61.10.290
141500;01.61.10.290
141501;01.61.10.290
141502;01.61.10.290
141503;01.61.10.290
141504;01.61.10.290
141505;01.61.10.290
141506;01.61.10.290
141507;01.61.10.290
141510;01.61.10.290
141520;01.61.10.290
141540;01.61.10.290
141550;01.61.10.290
141950;01.61.10.290
142000;01.62.10
142610;01.62.10.110
142600;01.62.10.120
142630;01.62.10.130
